Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-08-26,199.58886327149727,206.07744782398032,198.6005964484484,205.25888061523438,14888900,0.0,0.0
2026-08-27,229.6459965412689,254.03308603964834,229.6459965412689,251.60736083984375,55517500,0.0,0.0
2026-08-28,250.0301279952546,263.0671897003631,248.56270837783813,255.5504150390625,34362700,0.0,0.0
2026-08-31,253.94323052362589,261.8193732125837,253.94323052362589,257.08770751953125,22471500,0.0,0.0
2026-09-01,254.56216094068927,261.8593363431507,253.80350109154352,257.6567077636719,15897500,0.0,0.0
2026-09-02,258.92446914243163,264.0853722779391,253.15462147722897,256.478759765625,14393700,0.0,0.0
2026-09-03,261.5199276025597,267.7988593124239,261.14059007574764,263.9656066894531,16028300,0.0,0.0
2026-09-04,262.89747103645215,263.1370702625856,257.36722235025957,258.7747497558594,10490600,0.0,0.0
2026-09-08,253.27442277373083,253.55392982426912,245.45817184934052,248.6824951171875,17482700,0.0,0.0
2026-09-09,249.3413418635835,254.35253013956037,243.02245661149126,243.73121643066406,11853700,0.0,0.0
2026-09-10,244.91912119857076,248.06358306005657,241.32543744373714,242.5732421875,10732600,0.0,0.0
2026-09-11,241.59497121389842,250.1099896964979,241.59497121389842,247.2849578857422,9738300,0.0,0.0
2026-09-14,255.3008656803045,259.7230786425112,251.0583293004754,258.9743957519531,12963700,0.0,0.0
2026-09-15,256.43886230448,261.87927269153323,254.63202824640504,255.20101928710938,11502800,0.0,0.0
2026-09-16,251.4077029961344,255.9497000259878,249.16165448300154,250.09999084472656,9423800,0.0,0.0
2026-09-17,244.17999267578125,247.0,241.52000427246094,242.85000610351562,16611300,0.44,0.0
2026-09-18,244.25,244.25,236.5500030517578,237.9199981689453,21962400,0.0,0.0
2026-09-21,239.8000030517578,241.33999633789062,236.25,236.4199981689453,10581900,0.0,0.0
2026-09-22,241.5,242.44,229.81,233.28,13644150,0.0,0.0
2026-09-23,234.4199981689453,241.1199951171875,234.24000549316406,237.5800018310547,12353500,0.0,0.0
